Date,Open,High,Low,Close,Adj Close,Volume
2005-03-16,257.459991,257.459991,257.459991,257.459991,257.459991,0
2005-03-17,261.739990,261.739990,261.739990,261.739990,261.739990,0
2005-03-18,261.279999,261.279999,261.279999,261.279999,261.279999,0
2005-03-21,260.839996,260.839996,260.839996,260.839996,260.839996,0
2005-03-22,259.899994,259.899994,259.899994,259.899994,259.899994,0
2005-03-23,256.309998,256.309998,256.309998,256.309998,256.309998,0
2005-03-24,null,null,null,null,null,null
2005-03-25,null,null,null,null,null,null
2005-03-28,null,null,null,null,null,null
2005-03-29,255.979996,255.979996,255.979996,255.979996,255.979996,0
2005-03-30,253.589996,253.589996,253.589996,253.589996,253.589996,0
2005-03-31,256.269989,256.269989,256.269989,256.269989,256.269989,0
2005-04-01,258.359985,258.359985,258.359985,258.359985,258.359985,0
2005-04-04,260.850006,260.850006,260.850006,260.850006,260.850006,0
2005-04-05,261.250000,261.250000,261.250000,261.250000,261.250000,0
2005-04-06,262.119995,262.119995,262.119995,262.119995,262.119995,0
2005-04-07,263.940002,263.940002,263.940002,263.940002,263.940002,0
2005-04-08,264.200012,264.200012,264.200012,264.200012,264.200012,0
2005-04-11,262.850006,262.850006,262.850006,262.850006,262.850006,0
2005-04-12,263.279999,263.279999,263.279999,263.279999,263.279999,0
2005-04-13,263.720001,263.720001,263.720001,263.720001,263.720001,0
2005-04-14,262.739990,262.739990,262.739990,262.739990,262.739990,0
2005-04-15,257.239990,257.239990,257.239990,257.239990,257.239990,0
2005-04-18,249.429993,249.429993,249.429993,249.429993,249.429993,0
2005-04-19,251.410004,251.410004,251.410004,251.410004,251.410004,0
2005-04-20,252.080002,252.080002,252.080002,252.080002,252.080002,0
2005-04-21,252.869995,252.869995,252.869995,252.869995,252.869995,0
2005-04-22,255.070007,255.070007,255.070007,255.070007,255.070007,0
2005-04-25,256.320007,256.320007,256.320007,256.320007,256.320007,0
2005-04-26,252.889999,252.889999,252.889999,252.889999,252.889999,0
2005-04-27,245.839996,245.839996,245.839996,245.839996,245.839996,0
2005-04-28,242.690002,242.690002,242.690002,242.690002,242.690002,0
2005-04-29,243.529999,243.529999,243.529999,243.529999,243.529999,0
2005-05-02,245.169998,245.169998,245.169998,245.169998,245.169998,0
2005-05-03,246.360001,246.360001,246.360001,246.360001,246.360001,0
2005-05-04,245.860001,245.860001,245.860001,245.860001,245.860001,0
2005-05-05,null,null,null,null,null,null
2005-05-06,251.520004,251.520004,251.520004,251.520004,251.520004,0
2005-05-09,253.470001,253.470001,253.470001,253.470001,253.470001,0
2005-05-10,252.240005,252.240005,252.240005,252.240005,252.240005,0
2005-05-11,252.550003,252.550003,252.550003,252.550003,252.550003,0
2005-05-12,252.529999,252.529999,252.529999,252.529999,252.529999,0
2005-05-13,248.860001,248.860001,248.860001,248.860001,248.860001,0
2005-05-16,null,null,null,null,null,null
2005-05-17,null,null,null,null,null,null
2005-05-18,251.990005,251.990005,251.990005,251.990005,251.990005,0
2005-05-19,null,null,null,null,null,null
2005-05-20,null,null,null,null,null,null
2005-05-23,null,null,null,null,null,null
2005-05-24,255.669998,255.669998,255.669998,255.669998,255.669998,0
2005-05-25,255.460007,255.460007,255.460007,255.460007,255.460007,0
2005-05-26,258.609985,258.609985,258.609985,258.609985,258.609985,0
2005-05-27,259.010010,259.010010,259.010010,259.010010,259.010010,0
2005-05-30,260.179993,260.179993,260.179993,260.179993,260.179993,0
2005-05-31,258.369995,258.369995,258.369995,258.369995,258.369995,0
2005-06-01,261.790009,261.790009,261.790009,261.790009,261.790009,0
2005-06-02,263.170013,263.170013,263.170013,263.170013,263.170013,0
2005-06-03,262.540009,262.540009,262.540009,262.540009,262.540009,0
2005-06-06,262.579987,262.579987,262.579987,262.579987,262.579987,0
2005-06-07,264.239990,264.239990,264.239990,264.239990,264.239990,0
2005-06-08,267.059998,267.059998,267.059998,267.059998,267.059998,0
2005-06-09,266.920013,266.920013,266.920013,266.920013,266.920013,0
2005-06-10,270.399994,270.399994,270.399994,270.399994,270.399994,0
2005-06-13,269.920013,269.920013,269.920013,269.920013,269.920013,0
2005-06-14,272.790009,272.790009,272.790009,272.790009,272.790009,0
2005-06-15,272.070007,272.070007,272.070007,272.070007,272.070007,0
2005-06-16,273.799988,273.799988,273.799988,273.799988,273.799988,0
2005-06-17,275.519989,275.519989,275.519989,275.519989,275.519989,0
2005-06-20,274.829987,274.829987,274.829987,274.829987,274.829987,0
2005-06-21,275.220001,275.220001,275.220001,275.220001,275.220001,0
2005-06-22,274.980011,274.980011,274.980011,274.980011,274.980011,0
2005-06-23,278.200012,278.200012,278.200012,278.200012,278.200012,0
2005-06-24,280.899994,280.899994,280.899994,280.899994,280.899994,0
2005-06-27,277.750000,277.750000,277.750000,277.750000,277.750000,0
2005-06-28,281.250000,281.250000,281.250000,281.250000,281.250000,0
2005-06-29,282.549988,282.549988,282.549988,282.549988,282.549988,0
2005-06-30,283.410004,283.410004,283.410004,283.410004,283.410004,0
2005-07-01,285.420013,285.420013,285.420013,285.420013,285.420013,0
2005-07-04,289.799988,289.799988,289.799988,289.799988,289.799988,0
2005-07-05,289.489990,289.489990,289.489990,289.489990,289.489990,0
2005-07-06,294.750000,294.750000,294.750000,294.750000,294.750000,0
2005-07-07,287.869995,287.869995,287.869995,287.869995,287.869995,0
2005-07-08,296.089996,296.089996,296.089996,296.089996,296.089996,0
2005-07-11,295.640015,295.640015,295.640015,295.640015,295.640015,0
2005-07-12,293.190002,293.190002,293.190002,293.190002,293.190002,0
2005-07-13,294.450012,294.450012,294.450012,294.450012,294.450012,0
2005-07-14,294.359985,294.359985,294.359985,294.359985,294.359985,0
2005-07-15,291.380005,291.380005,291.380005,291.380005,291.380005,0
2005-07-18,291.359985,291.359985,291.359985,291.359985,291.359985,0
2005-07-19,292.299988,292.299988,292.299988,292.299988,292.299988,0
2005-07-20,290.100006,290.100006,290.100006,290.100006,290.100006,0
2005-07-21,290.709991,290.709991,290.709991,290.709991,290.709991,0
2005-07-22,293.890015,293.890015,293.890015,293.890015,293.890015,0
2005-07-25,296.589996,296.589996,296.589996,296.589996,296.589996,0
2005-07-26,296.269989,296.269989,296.269989,296.269989,296.269989,0
2005-07-27,295.910004,295.910004,295.910004,295.910004,295.910004,0
2005-07-28,296.290009,296.290009,296.290009,296.290009,296.290009,0
2005-07-29,298.559998,298.559998,298.559998,298.559998,298.559998,0
2005-08-01,298.359985,298.359985,298.359985,298.359985,298.359985,0
2005-08-02,301.779999,301.779999,301.779999,301.779999,301.779999,0
2005-08-03,304.130005,304.130005,304.130005,304.130005,304.130005,0
2005-08-04,301.410004,301.410004,301.410004,301.410004,301.410004,0
2005-08-05,300.510010,300.510010,300.510010,300.510010,300.510010,0
2005-08-08,304.630005,304.630005,304.630005,304.630005,304.630005,0
2005-08-09,307.410004,307.410004,307.410004,307.410004,307.410004,0
2005-08-10,307.079987,307.079987,307.079987,307.079987,307.079987,0
2005-08-11,308.619995,308.619995,308.619995,308.619995,308.619995,0
2005-08-12,309.010010,309.010010,309.010010,309.010010,309.010010,0
2005-08-15,309.209991,309.209991,309.209991,309.209991,309.209991,0
2005-08-16,305.350006,305.350006,305.350006,305.350006,305.350006,0
2005-08-17,304.029999,304.029999,304.029999,304.029999,304.029999,0
2005-08-18,304.019989,304.019989,304.019989,304.019989,304.019989,0
2005-08-19,309.350006,309.350006,309.350006,309.350006,309.350006,0
2005-08-22,312.869995,312.869995,312.869995,312.869995,312.869995,0
2005-08-23,313.529999,313.529999,313.529999,313.529999,313.529999,0
2005-08-24,310.779999,310.779999,310.779999,310.779999,310.779999,0
2005-08-25,310.510010,310.510010,310.510010,310.510010,310.510010,0
2005-08-26,310.920013,310.920013,310.920013,310.920013,310.920013,0
2005-08-29,312.510010,312.510010,312.510010,312.510010,312.510010,0
2005-08-30,313.769989,313.769989,313.769989,313.769989,313.769989,0
2005-08-31,315.970001,315.970001,315.970001,315.970001,315.970001,0
2005-09-01,319.239990,319.239990,319.239990,319.239990,319.239990,0
2005-09-02,317.769989,317.769989,317.769989,317.769989,317.769989,0
2005-09-05,316.899994,316.899994,316.899994,316.899994,316.899994,0
2005-09-06,319.980011,319.980011,319.980011,319.980011,319.980011,0
2005-09-07,317.970001,317.970001,317.970001,317.970001,317.970001,0
2005-09-08,null,null,null,null,null,null
2005-09-09,null,null,null,null,null,null
2005-09-12,null,null,null,null,null,null
2005-09-13,null,null,null,null,null,null
2005-09-14,null,null,null,null,null,null
2005-09-15,null,null,null,null,null,null
2005-09-16,321.850006,321.850006,321.850006,321.850006,321.850006,0
2005-09-19,325.579987,325.579987,325.579987,325.579987,325.579987,0
2005-09-20,327.510010,327.510010,327.510010,327.510010,327.510010,0
2005-09-21,328.130005,328.130005,328.130005,328.130005,328.130005,0
2005-09-22,328.529999,328.529999,328.529999,328.529999,328.529999,0
2005-09-23,325.179993,325.179993,325.179993,325.179993,325.179993,0
2005-09-26,323.089996,323.089996,323.089996,323.089996,323.089996,0
2005-09-27,323.559998,323.559998,323.559998,323.559998,323.559998,0
2005-09-28,null,null,null,null,null,null
2005-09-29,null,null,null,null,null,null
2005-09-30,323.559998,323.559998,323.559998,323.559998,323.559998,0
2005-10-03,329.890015,329.890015,329.890015,329.890015,329.890015,0
2005-10-04,328.109985,328.109985,328.109985,328.109985,328.109985,0
2005-10-05,323.140015,323.140015,323.140015,323.140015,323.140015,0
2005-10-06,309.790009,309.790009,309.790009,309.790009,309.790009,0
2005-10-07,309.380005,309.380005,309.380005,309.380005,309.380005,0
2005-10-10,308.910004,308.910004,308.910004,308.910004,308.910004,0
2005-10-11,310.640015,310.640015,310.640015,310.640015,310.640015,0
2005-10-12,309.540009,309.540009,309.540009,309.540009,309.540009,0
2005-10-13,297.690002,297.690002,297.690002,297.690002,297.690002,0
2005-10-14,293.380005,293.380005,293.380005,293.380005,293.380005,0
2005-10-17,297.269989,297.269989,297.269989,297.269989,297.269989,0
2005-10-18,288.269989,288.269989,288.269989,288.269989,288.269989,0
2005-10-19,278.779999,278.779999,278.779999,278.779999,278.779999,0
2005-10-20,287.239990,287.239990,287.239990,287.239990,287.239990,0
2005-10-21,284.420013,284.420013,284.420013,284.420013,284.420013,0
2005-10-24,292.170013,292.170013,292.170013,292.170013,292.170013,0
2005-10-25,293.950012,293.950012,293.950012,293.950012,293.950012,0
2005-10-26,298.470001,298.470001,298.470001,298.470001,298.470001,0
2005-10-27,294.820007,294.820007,294.820007,294.820007,294.820007,0
2005-10-28,292.339996,292.339996,292.339996,292.339996,292.339996,0
2005-10-31,302.220001,302.220001,302.220001,302.220001,302.220001,0
2005-11-01,298.929993,298.929993,298.929993,298.929993,298.929993,0
2005-11-02,300.540009,300.540009,300.540009,300.540009,300.540009,0
2005-11-03,310.890015,310.890015,310.890015,310.890015,310.890015,0
2005-11-04,310.429993,310.429993,310.429993,310.429993,310.429993,0
2005-11-07,310.200012,310.200012,310.200012,310.200012,310.200012,0
2005-11-08,307.290009,307.290009,307.290009,307.290009,307.290009,0
2005-11-09,308.760010,308.760010,308.760010,308.760010,308.760010,0
2005-11-10,306.720001,306.720001,306.720001,306.720001,306.720001,0
2005-11-11,304.660004,304.660004,304.660004,304.660004,304.660004,0
2005-11-14,307.140015,307.140015,307.140015,307.140015,307.140015,0
2005-11-15,305.779999,305.779999,305.779999,305.779999,305.779999,0
2005-11-16,301.609985,301.609985,301.609985,301.609985,301.609985,0
2005-11-17,307.459991,307.459991,307.459991,307.459991,307.459991,0
2005-11-18,308.000000,308.000000,308.000000,308.000000,308.000000,0
2005-11-21,309.269989,309.269989,309.269989,309.269989,309.269989,0
2005-11-22,313.700012,313.700012,313.700012,313.700012,313.700012,0
2005-11-23,312.839996,312.839996,312.839996,312.839996,312.839996,0
2005-11-24,311.079987,311.079987,311.079987,311.079987,311.079987,0
2005-11-25,314.660004,314.660004,314.660004,314.660004,314.660004,0
2005-11-28,null,null,null,null,null,null
2005-11-29,null,null,null,null,null,null
2005-11-30,314.660004,314.660004,314.660004,314.660004,314.660004,0
2005-12-01,319.640015,319.640015,319.640015,319.640015,319.640015,0
2005-12-02,324.029999,324.029999,324.029999,324.029999,324.029999,0
2005-12-05,324.660004,324.660004,324.660004,324.660004,324.660004,0
2005-12-06,325.609985,325.609985,325.609985,325.609985,325.609985,0
2005-12-07,329.829987,329.829987,329.829987,329.829987,329.829987,0
2005-12-08,327.670013,327.670013,327.670013,327.670013,327.670013,0
2005-12-09,329.750000,329.750000,329.750000,329.750000,329.750000,0
2005-12-12,328.619995,328.619995,328.619995,328.619995,328.619995,0
2005-12-13,331.089996,331.089996,331.089996,331.089996,331.089996,0
2005-12-14,331.540009,331.540009,331.540009,331.540009,331.540009,0
2005-12-15,326.980011,326.980011,326.980011,326.980011,326.980011,0
2005-12-16,323.839996,323.839996,323.839996,323.839996,323.839996,0
2005-12-19,320.049988,320.049988,320.049988,320.049988,320.049988,0
2005-12-20,324.399994,324.399994,324.399994,324.399994,324.399994,0
2005-12-21,325.929993,325.929993,325.929993,325.929993,325.929993,0
2005-12-22,328.429993,328.429993,328.429993,328.429993,328.429993,0
2005-12-23,329.100006,329.100006,329.100006,329.100006,329.100006,0
2005-12-26,null,null,null,null,null,null
2005-12-27,329.059998,329.059998,329.059998,329.059998,329.059998,0
2005-12-28,331.730011,331.730011,331.730011,331.730011,331.730011,0
2005-12-29,332.329987,332.329987,332.329987,332.329987,332.329987,0
2005-12-30,332.510010,332.510010,332.510010,332.510010,332.510010,0
2006-01-02,null,null,null,null,null,null
2006-01-03,null,null,null,null,null,null
2006-01-04,null,null,null,null,null,null
2006-01-05,336.959991,336.959991,336.959991,336.959991,336.959991,0
2006-01-06,338.739990,338.739990,338.739990,338.739990,338.739990,0
2006-01-09,339.700012,339.700012,339.700012,339.700012,339.700012,0
2006-01-10,337.309998,337.309998,337.309998,337.309998,337.309998,0
2006-01-11,337.399994,337.399994,337.399994,337.399994,337.399994,0
2006-01-12,341.750000,341.750000,341.750000,341.750000,341.750000,0
2006-01-13,338.559998,338.559998,338.559998,338.559998,338.559998,0
2006-01-16,341.769989,341.769989,341.769989,341.769989,341.769989,0
2006-01-17,340.000000,340.000000,340.000000,340.000000,340.000000,0
2006-01-18,334.750000,334.750000,334.750000,334.750000,334.750000,0
2006-01-19,342.390015,342.390015,342.390015,342.390015,342.390015,0
2006-01-20,346.470001,346.470001,346.470001,346.470001,346.470001,0
2006-01-23,342.320007,342.320007,342.320007,342.320007,342.320007,0
2006-01-24,345.269989,345.269989,345.269989,345.269989,345.269989,0
2006-01-25,345.929993,345.929993,345.929993,345.929993,345.929993,0
2006-01-26,347.579987,347.579987,347.579987,347.579987,347.579987,0
2006-01-27,354.739990,354.739990,354.739990,354.739990,354.739990,0
2006-01-30,359.140015,359.140015,359.140015,359.140015,359.140015,0
2006-01-31,355.200012,355.200012,355.200012,355.200012,355.200012,0
2006-02-01,359.459991,359.459991,359.459991,359.459991,359.459991,0
2006-02-02,358.519989,358.519989,358.519989,358.519989,358.519989,0
2006-02-03,353.739990,353.739990,353.739990,353.739990,353.739990,0
2006-02-06,359.359985,359.359985,359.359985,359.359985,359.359985,0
2006-02-07,353.790009,353.790009,353.790009,353.790009,353.790009,0
2006-02-08,350.630005,350.630005,350.630005,350.630005,350.630005,0
2006-02-09,355.209991,355.209991,355.209991,355.209991,355.209991,0
2006-02-10,355.070007,355.070007,355.070007,355.070007,355.070007,0
2006-02-13,351.769989,351.769989,351.769989,351.769989,351.769989,0
2006-02-14,347.209991,347.209991,347.209991,347.209991,347.209991,0
2006-02-15,352.989990,352.989990,352.989990,352.989990,352.989990,0
2006-02-16,354.459991,354.459991,354.459991,354.459991,354.459991,0
2006-02-17,358.369995,358.369995,358.369995,358.369995,358.369995,0
2006-02-20,364.130005,364.130005,364.130005,364.130005,364.130005,0
2006-02-21,365.670013,365.670013,365.670013,365.670013,365.670013,0
2006-02-22,363.339996,363.339996,363.339996,363.339996,363.339996,0
2006-02-23,365.350006,365.350006,365.350006,365.350006,365.350006,0
2006-02-24,371.010010,371.010010,371.010010,371.010010,371.010010,0
2006-02-27,370.619995,370.619995,370.619995,370.619995,370.619995,0
2006-02-28,366.059998,366.059998,366.059998,366.059998,366.059998,0
2006-03-01,370.250000,370.250000,370.250000,370.250000,370.250000,0
2006-03-02,372.239990,372.239990,372.239990,372.239990,372.239990,0
2006-03-03,376.130005,376.130005,376.130005,376.130005,376.130005,0
2006-03-06,373.500000,373.500000,373.500000,373.500000,373.500000,0
2006-03-07,370.369995,370.369995,370.369995,370.369995,370.369995,0
2006-03-08,366.540009,366.540009,366.540009,366.540009,366.540009,0
2006-03-09,368.440002,368.440002,368.440002,368.440002,368.440002,0
2006-03-10,367.730011,367.730011,367.730011,367.730011,367.730011,0
2006-03-13,370.489990,370.489990,370.489990,370.489990,370.489990,0
2006-03-14,371.119995,371.119995,371.119995,371.119995,371.119995,0
2006-03-15,373.369995,373.369995,373.369995,373.369995,373.369995,0
2006-03-16,376.459991,376.459991,376.459991,376.459991,376.459991,0
2006-03-17,379.700012,379.700012,379.700012,379.700012,379.700012,0
2006-03-20,380.239990,380.239990,380.239990,380.239990,380.239990,0
2006-03-21,375.600006,375.600006,375.600006,375.600006,375.600006,0
2006-03-22,380.320007,380.320007,380.320007,380.320007,380.320007,0
2006-03-23,385.660004,385.660004,385.660004,385.660004,385.660004,0
2006-03-24,389.679993,389.679993,389.679993,389.679993,389.679993,0
2006-03-27,390.579987,390.579987,390.579987,390.579987,390.579987,0
2006-03-28,390.250000,390.250000,390.250000,390.250000,390.250000,0
2006-03-29,395.660004,395.660004,395.660004,395.660004,395.660004,0
2006-03-30,399.309998,399.309998,399.309998,399.309998,399.309998,0
2006-03-31,396.299988,396.299988,396.299988,396.299988,396.299988,0
2006-04-03,399.950012,399.950012,399.950012,399.950012,399.950012,0
2006-04-04,393.579987,393.579987,393.579987,393.579987,393.579987,0
2006-04-05,397.429993,397.429993,397.429993,397.429993,397.429993,0
2006-04-06,402.299988,402.299988,402.299988,402.299988,402.299988,0
2006-04-07,400.359985,400.359985,400.359985,400.359985,400.359985,0
2006-04-10,404.899994,404.899994,404.899994,404.899994,404.899994,0
2006-04-11,403.829987,403.829987,403.829987,403.829987,403.829987,0
2006-04-12,398.890015,398.890015,398.890015,398.890015,398.890015,0
2006-04-13,null,null,null,null,null,null
2006-04-14,null,null,null,null,null,null
2006-04-17,null,null,null,null,null,null
2006-04-18,405.119995,405.119995,405.119995,405.119995,405.119995,0
2006-04-19,407.220001,407.220001,407.220001,407.220001,407.220001,0
2006-04-20,415.200012,415.200012,415.200012,415.200012,415.200012,0
2006-04-21,417.589996,417.589996,417.589996,417.589996,417.589996,0
2006-04-24,422.540009,422.540009,422.540009,422.540009,422.540009,0
2006-04-25,419.130005,419.130005,419.130005,419.130005,419.130005,0
2006-04-26,420.480011,420.480011,420.480011,420.480011,420.480011,0
2006-04-27,409.029999,409.029999,409.029999,409.029999,409.029999,0
2006-04-28,407.019989,407.019989,407.019989,407.019989,407.019989,0
2006-05-01,null,null,null,null,null,null
2006-05-02,413.420013,413.420013,413.420013,413.420013,413.420013,0
2006-05-03,416.140015,416.140015,416.140015,416.140015,416.140015,0
2006-05-04,421.859985,421.859985,421.859985,421.859985,421.859985,0
2006-05-05,423.670013,423.670013,423.670013,423.670013,423.670013,0
2006-05-08,419.970001,419.970001,419.970001,419.970001,419.970001,0
2006-05-09,424.369995,424.369995,424.369995,424.369995,424.369995,0
2006-05-10,426.130005,426.130005,426.130005,426.130005,426.130005,0
2006-05-11,427.660004,427.660004,427.660004,427.660004,427.660004,0
2006-05-12,415.910004,415.910004,415.910004,415.910004,415.910004,0
2006-05-15,395.079987,395.079987,395.079987,395.079987,395.079987,0
2006-05-16,394.799988,394.799988,394.799988,394.799988,394.799988,0
2006-05-17,null,null,null,null,null,null
2006-05-18,372.339996,372.339996,372.339996,372.339996,372.339996,0
2006-05-19,371.170013,371.170013,371.170013,371.170013,371.170013,0
2006-05-22,353.040009,353.040009,353.040009,353.040009,353.040009,0
2006-05-23,378.010010,378.010010,378.010010,378.010010,378.010010,0
2006-05-24,368.059998,368.059998,368.059998,368.059998,368.059998,0
2006-05-25,null,null,null,null,null,null
2006-05-26,382.600006,382.600006,382.600006,382.600006,382.600006,0
2006-05-29,391.130005,391.130005,391.130005,391.130005,391.130005,0
2006-05-30,380.529999,380.529999,380.529999,380.529999,380.529999,0
2006-05-31,381.429993,381.429993,381.429993,381.429993,381.429993,0
2006-06-01,383.839996,383.839996,383.839996,383.839996,383.839996,0
2006-06-02,390.970001,390.970001,390.970001,390.970001,390.970001,0
2006-06-05,null,null,null,null,null,null
2006-06-06,379.600006,379.600006,379.600006,379.600006,379.600006,0
2006-06-07,377.179993,377.179993,377.179993,377.179993,377.179993,0
2006-06-08,356.380005,356.380005,356.380005,356.380005,356.380005,0
2006-06-09,363.859985,363.859985,363.859985,363.859985,363.859985,0
2006-06-12,354.040009,354.040009,354.040009,354.040009,354.040009,0
2006-06-13,340.779999,340.779999,340.779999,340.779999,340.779999,0
2006-06-14,342.119995,342.119995,342.119995,342.119995,342.119995,0
2006-06-15,361.209991,361.209991,361.209991,361.209991,361.209991,0
2006-06-16,356.070007,356.070007,356.070007,356.070007,356.070007,0
2006-06-19,357.119995,357.119995,357.119995,357.119995,357.119995,0
2006-06-20,353.470001,353.470001,353.470001,353.470001,353.470001,0
2006-06-21,353.920013,353.920013,353.920013,353.920013,353.920013,0
2006-06-22,359.070007,359.070007,359.070007,359.070007,359.070007,0
2006-06-23,368.279999,368.279999,368.279999,368.279999,368.279999,0
2006-06-26,367.220001,367.220001,367.220001,367.220001,367.220001,0
2006-06-27,375.529999,375.529999,375.529999,375.529999,375.529999,0
2006-06-28,370.369995,370.369995,370.369995,370.369995,370.369995,0
2006-06-29,374.529999,374.529999,374.529999,374.529999,374.529999,0
2006-06-30,375.239990,375.239990,375.239990,375.239990,375.239990,0
2006-07-03,381.579987,381.579987,381.579987,381.579987,381.579987,0
2006-07-04,383.709991,383.709991,383.709991,383.709991,383.709991,0
2006-07-05,376.480011,376.480011,376.480011,376.480011,376.480011,0
2006-07-06,382.480011,382.480011,382.480011,382.480011,382.480011,0
2006-07-07,385.529999,385.529999,385.529999,385.529999,385.529999,0
2006-07-10,382.440002,382.440002,382.440002,382.440002,382.440002,0
2006-07-11,381.790009,381.790009,381.790009,381.790009,381.790009,0
2006-07-12,388.359985,388.359985,388.359985,388.359985,388.359985,0
2006-07-13,383.119995,383.119995,383.119995,383.119995,383.119995,0
2006-07-14,378.380005,378.380005,378.380005,378.380005,378.380005,0
2006-07-17,370.959991,370.959991,370.959991,370.959991,370.959991,0
2006-07-18,365.140015,365.140015,365.140015,365.140015,365.140015,0
2006-07-19,367.250000,367.250000,367.250000,367.250000,367.250000,0
2006-07-20,370.660004,370.660004,370.660004,370.660004,370.660004,0
2006-07-21,363.489990,363.489990,363.489990,363.489990,363.489990,0
2006-07-24,364.679993,364.679993,364.679993,364.679993,364.679993,0
2006-07-25,375.950012,375.950012,375.950012,375.950012,375.950012,0
2006-07-26,376.549988,376.549988,376.549988,376.549988,376.549988,0
2006-07-27,382.459991,382.459991,382.459991,382.459991,382.459991,0
2006-07-28,379.119995,379.119995,379.119995,379.119995,379.119995,0
2006-07-31,379.769989,379.769989,379.769989,379.769989,379.769989,0
2006-08-01,380.790009,380.790009,380.790009,380.790009,380.790009,0
2006-08-02,386.480011,386.480011,386.480011,386.480011,386.480011,0
2006-08-03,380.790009,380.790009,380.790009,380.790009,380.790009,0
2006-08-04,381.170013,381.170013,381.170013,381.170013,381.170013,0
2006-08-07,381.899994,381.899994,381.899994,381.899994,381.899994,0
2006-08-08,381.959991,381.959991,381.959991,381.959991,381.959991,0
2006-08-09,379.540009,379.540009,379.540009,379.540009,379.540009,0
2006-08-10,373.739990,373.739990,373.739990,373.739990,373.739990,0
2006-08-11,373.540009,373.540009,373.540009,373.540009,373.540009,0
2006-08-14,370.890015,370.890015,370.890015,370.890015,370.890015,0
2006-08-15,374.640015,374.640015,374.640015,374.640015,374.640015,0
2006-08-16,376.429993,376.429993,376.429993,376.429993,376.429993,0
2006-08-17,373.399994,373.399994,373.399994,373.399994,373.399994,0
2006-08-18,375.839996,375.839996,375.839996,375.839996,375.839996,0
2006-08-21,382.309998,382.309998,382.309998,382.309998,382.309998,0
2006-08-22,382.519989,382.519989,382.519989,382.519989,382.519989,0
2006-08-23,385.859985,385.859985,385.859985,385.859985,385.859985,0
2006-08-24,383.690002,383.690002,383.690002,383.690002,383.690002,0
2006-08-25,383.049988,383.049988,383.049988,383.049988,383.049988,0
2006-08-28,380.619995,380.619995,380.619995,380.619995,380.619995,0
2006-08-29,376.709991,376.709991,376.709991,376.709991,376.709991,0
2006-08-30,381.670013,381.670013,381.670013,381.670013,381.670013,0
2006-08-31,380.950012,380.950012,380.950012,380.950012,380.950012,0
2006-09-01,386.200012,386.200012,386.200012,386.200012,386.200012,0
2006-09-04,391.089996,391.089996,391.089996,391.089996,391.089996,0
2006-09-05,392.779999,392.779999,392.779999,392.779999,392.779999,0
2006-09-06,384.440002,384.440002,384.440002,384.440002,384.440002,0
2006-09-07,381.549988,381.549988,381.549988,381.549988,381.549988,0
2006-09-08,380.829987,380.829987,380.829987,380.829987,380.829987,0
2006-09-11,367.589996,367.589996,367.589996,367.589996,367.589996,0
2006-09-12,369.040009,369.040009,369.040009,369.040009,369.040009,0
2006-09-13,373.920013,373.920013,373.920013,373.920013,373.920013,0
2006-09-14,373.489990,373.489990,373.489990,373.489990,373.489990,0
2006-09-15,370.450012,370.450012,370.450012,370.450012,370.450012,0
2006-09-18,373.260010,373.260010,373.260010,373.260010,373.260010,0
2006-09-19,375.019989,375.019989,375.019989,375.019989,375.019989,0
2006-09-20,373.670013,373.670013,373.670013,373.670013,373.670013,0
2006-09-21,365.790009,365.790009,365.790009,365.790009,365.790009,0
2006-09-22,364.529999,364.529999,364.529999,364.529999,364.529999,0
2006-09-25,351.989990,351.989990,351.989990,351.989990,351.989990,0
2006-09-26,361.970001,361.970001,361.970001,361.970001,361.970001,0
2006-09-27,368.519989,368.519989,368.519989,368.519989,368.519989,0
2006-09-28,369.970001,369.970001,369.970001,369.970001,369.970001,0
2006-09-29,370.390015,370.390015,370.390015,370.390015,370.390015,0
2006-10-02,368.959991,368.959991,368.959991,368.959991,368.959991,0
2006-10-03,360.750000,360.750000,360.750000,360.750000,360.750000,0
2006-10-04,364.320007,364.320007,364.320007,364.320007,364.320007,0
2006-10-05,370.220001,370.220001,370.220001,370.220001,370.220001,0
2006-10-06,369.799988,369.799988,369.799988,369.799988,369.799988,0
2006-10-09,373.670013,373.670013,373.670013,373.670013,373.670013,0
2006-10-10,377.440002,377.440002,377.440002,377.440002,377.440002,0
2006-10-11,376.869995,376.869995,376.869995,376.869995,376.869995,0
2006-10-12,381.649994,381.649994,381.649994,381.649994,381.649994,0
2006-10-13,387.700012,387.700012,387.700012,387.700012,387.700012,0
2006-10-16,393.269989,393.269989,393.269989,393.269989,393.269989,0
2006-10-17,391.459991,391.459991,391.459991,391.459991,391.459991,0
2006-10-18,395.980011,395.980011,395.980011,395.980011,395.980011,0
2006-10-19,398.609985,398.609985,398.609985,398.609985,398.609985,0
2006-10-20,400.269989,400.269989,400.269989,400.269989,400.269989,0
2006-10-23,396.339996,396.339996,396.339996,396.339996,396.339996,0
2006-10-24,398.329987,398.329987,398.329987,398.329987,398.329987,0
2006-10-25,397.269989,397.269989,397.269989,397.269989,397.269989,0
2006-10-26,404.019989,404.019989,404.019989,404.019989,404.019989,0
2006-10-27,403.959991,403.959991,403.959991,403.959991,403.959991,0
2006-10-30,398.769989,398.769989,398.769989,398.769989,398.769989,0
